Ore Name,ItemStack,Item ID,Display Name,Wildcard
bedWood,1xtile.etfuturum.brown_bed@0,etfuturum:brown_bed,Brown Bed,false
bedWood,1xtile.etfuturum.green_bed@0,etfuturum:green_bed,Green Bed,false
bedWood,1xtile.etfuturum.black_bed@0,etfuturum:black_bed,Black Bed,false
beeComb,1xitem.for.beeCombs@32767,Forestry:beeCombs,(wildcard),true
beeComb,1xitem.comb@0,MagicBees:comb,Mundane Comb,false
beeComb,1xitem.honeyComb@32767,ExtraBees:honeyComb,(wildcard),true
beeComb,1xitem.gt.comb@0,gregtech:gt.comb,Lignite Comb,false
beeComb,1xitem.gt.comb@1,gregtech:gt.comb,Coal Comb,false
beeComb,1xitem.gt.comb@2,gregtech:gt.comb,Sticky Resin Comb,false
beeComb,1xitem.gt.comb@3,gregtech:gt.comb,Oil Comb,false
beeComb,1xitem.gt.comb@4,gregtech:gt.comb,Apatite Comb,false
beeComb,1xitem.gt.comb@5,gregtech:gt.comb,Ash Comb,false
beeComb,1xitem.gt.comb@6,gregtech:gt.comb,Coolant Comb,false
beeComb,1xitem.gt.comb@7,gregtech:gt.comb,Energy Comb,false
beeComb,1xitem.gt.comb@8,gregtech:gt.comb,Lapotron Comb,false
beeComb,1xitem.gt.comb@9,gregtech:gt.comb,Pyrotheum Comb,false
beeComb,1xitem.gt.comb@10,gregtech:gt.comb,Cryotheum Comb,false
beeComb,1xitem.gt.comb@11,gregtech:gt.comb,Red Alloy Comb,false
beeComb,1xitem.gt.comb@12,gregtech:gt.comb,Redstone Alloy Comb,false
beeComb,1xitem.gt.comb@13,gregtech:gt.comb,Conductive Iron Comb,false
beeComb,1xitem.gt.comb@14,gregtech:gt.comb,Vibrant Alloy Comb,false
beeComb,1xitem.gt.comb@15,gregtech:gt.comb,Energetic Alloy Comb,false
beeComb,1xitem.gt.comb@16,gregtech:gt.comb,Electrical Steel Comb,false
beeComb,1xitem.gt.comb@17,gregtech:gt.comb,Dark Steel Comb,false
beeComb,1xitem.gt.comb@18,gregtech:gt.comb,Pulsating Iron Comb,false
beeComb,1xitem.gt.comb@19,gregtech:gt.comb,Stainless Steel Comb,false
beeComb,1xitem.gt.comb@20,gregtech:gt.comb,Enderium Comb,false
beeComb,1xitem.gt.comb@21,gregtech:gt.comb,Thaumium Dust Comb,false
beeComb,1xitem.gt.comb@22,gregtech:gt.comb,Thaumium Shard Comb,false
beeComb,1xitem.gt.comb@23,gregtech:gt.comb,Amber Comb,false
beeComb,1xitem.gt.comb@24,gregtech:gt.comb,Quicksilver Comb,false
beeComb,1xitem.gt.comb@25,gregtech:gt.comb,Salis Mundus Comb,false
beeComb,1xitem.gt.comb@26,gregtech:gt.comb,Tainted Comb,false
beeComb,1xitem.gt.comb@27,gregtech:gt.comb,Mithril Comb,false
beeComb,1xitem.gt.comb@28,gregtech:gt.comb,Astral Silver Comb,false
beeComb,1xitem.gt.comb@29,gregtech:gt.comb,Thauminite Comb,false
beeComb,1xitem.gt.comb@30,gregtech:gt.comb,Shadow Metal Comb,false
beeComb,1xitem.gt.comb@31,gregtech:gt.comb,Divided Comb,false
beeComb,1xitem.gt.comb@32,gregtech:gt.comb,Nether Star Comb,false
beeComb,1xitem.gt.comb@33,gregtech:gt.comb,Stone Comb,false
beeComb,1xitem.gt.comb@34,gregtech:gt.comb,Certus Comb,false
beeComb,1xitem.gt.comb@35,gregtech:gt.comb,Fluix Comb,false
beeComb,1xitem.gt.comb@36,gregtech:gt.comb,Redstone Comb,false
beeComb,1xitem.gt.comb@37,gregtech:gt.comb,Rare Earth Comb,false
beeComb,1xitem.gt.comb@38,gregtech:gt.comb,Lapis Comb,false
beeComb,1xitem.gt.comb@39,gregtech:gt.comb,Ruby Comb,false
beeComb,1xitem.gt.comb@40,gregtech:gt.comb,Red Garnet Comb,false
beeComb,1xitem.gt.comb@41,gregtech:gt.comb,Yellow Garnet Comb,false
beeComb,1xitem.gt.comb@42,gregtech:gt.comb,Sapphire Comb,false
beeComb,1xitem.gt.comb@43,gregtech:gt.comb,Diamond Comb,false
beeComb,1xitem.gt.comb@44,gregtech:gt.comb,Olivine Comb,false
beeComb,1xitem.gt.comb@45,gregtech:gt.comb,Emerald Comb,false
beeComb,1xitem.gt.comb@46,gregtech:gt.comb,Pyrope Comb,false
beeComb,1xitem.gt.comb@47,gregtech:gt.comb,Grossular Comb,false
beeComb,1xitem.gt.comb@48,gregtech:gt.comb,Firestone Comb,false
beeComb,1xitem.gt.comb@49,gregtech:gt.comb,Slag Comb,false
beeComb,1xitem.gt.comb@50,gregtech:gt.comb,Copper Comb,false
beeComb,1xitem.gt.comb@51,gregtech:gt.comb,Tin Comb,false
beeComb,1xitem.gt.comb@52,gregtech:gt.comb,Lead Comb,false
beeComb,1xitem.gt.comb@53,gregtech:gt.comb,Iron Comb,false
beeComb,1xitem.gt.comb@54,gregtech:gt.comb,Steel Comb,false
beeComb,1xitem.gt.comb@55,gregtech:gt.comb,Nickel Comb,false
beeComb,1xitem.gt.comb@56,gregtech:gt.comb,Zinc Comb,false
beeComb,1xitem.gt.comb@57,gregtech:gt.comb,Silver Comb,false
beeComb,1xitem.gt.comb@58,gregtech:gt.comb,Gold Comb,false
beeComb,1xitem.gt.comb@59,gregtech:gt.comb,Sulfur Comb,false
beeComb,1xitem.gt.comb@60,gregtech:gt.comb,Gallium Comb,false
beeComb,1xitem.gt.comb@61,gregtech:gt.comb,Arsenic Comb,false
beeComb,1xitem.gt.comb@62,gregtech:gt.comb,Bauxite Comb,false
beeComb,1xitem.gt.comb@63,gregtech:gt.comb,Aluminium Comb,false
beeComb,1xitem.gt.comb@64,gregtech:gt.comb,Manganese Comb,false
beeComb,1xitem.gt.comb@65,gregtech:gt.comb,Magnesium Comb,false
beeComb,1xitem.gt.comb@66,gregtech:gt.comb,Titanium Comb,false
beeComb,1xitem.gt.comb@67,gregtech:gt.comb,Chrome Comb,false
beeComb,1xitem.gt.comb@68,gregtech:gt.comb,Tungsten Comb,false
beeComb,1xitem.gt.comb@69,gregtech:gt.comb,Platinum Comb,false
beeComb,1xitem.gt.comb@70,gregtech:gt.comb,Iridium Comb,false
beeComb,1xitem.gt.comb@71,gregtech:gt.comb,Molybdenum Comb,false
beeComb,1xitem.gt.comb@72,gregtech:gt.comb,Osmium Comb,false
beeComb,1xitem.gt.comb@73,gregtech:gt.comb,Lithium Comb,false
beeComb,1xitem.gt.comb@74,gregtech:gt.comb,Salt Comb,false
beeComb,1xitem.gt.comb@75,gregtech:gt.comb,Electrotine Comb,false
beeComb,1xitem.gt.comb@76,gregtech:gt.comb,Almandine Comb,false
beeComb,1xitem.gt.comb@77,gregtech:gt.comb,Uranium Comb,false
beeComb,1xitem.gt.comb@78,gregtech:gt.comb,Plutonium Comb,false
beeComb,1xitem.gt.comb@79,gregtech:gt.comb,Naquadah Comb,false
beeComb,1xitem.gt.comb@80,gregtech:gt.comb,Naquadria Comb,false
beeComb,1xitem.gt.comb@81,gregtech:gt.comb,D-o-b Comb,false
beeComb,1xitem.gt.comb@82,gregtech:gt.comb,Thorium Comb,false
beeComb,1xitem.gt.comb@83,gregtech:gt.comb,Lutetium Comb,false
beeComb,1xitem.gt.comb@84,gregtech:gt.comb,Americium Comb,false
beeComb,1xitem.gt.comb@85,gregtech:gt.comb,Neutronium Comb,false
beeComb,1xitem.gt.comb@86,gregtech:gt.comb,Naga Comb,false
beeComb,1xitem.gt.comb@87,gregtech:gt.comb,Lich Comb,false
beeComb,1xitem.gt.comb@88,gregtech:gt.comb,Hydra Comb,false
beeComb,1xitem.gt.comb@89,gregtech:gt.comb,Ur Ghast Comb,false
beeComb,1xitem.gt.comb@90,gregtech:gt.comb,Snow Queen Comb,false
beeComb,1xitem.gt.comb@91,gregtech:gt.comb,Space Comb,false
beeComb,1xitem.gt.comb@92,gregtech:gt.comb,Meteoric Iron Comb,false
beeComb,1xitem.gt.comb@93,gregtech:gt.comb,Desh Comb,false
beeComb,1xitem.gt.comb@94,gregtech:gt.comb,Ledox Comb,false
beeComb,1xitem.gt.comb@95,gregtech:gt.comb,Callisto Ice Comb,false
beeComb,1xitem.gt.comb@96,gregtech:gt.comb,Mytryl Comb,false
beeComb,1xitem.gt.comb@97,gregtech:gt.comb,Quantium Comb,false
beeComb,1xitem.gt.comb@98,gregtech:gt.comb,Oriharukon Comb,false
beeComb,1xitem.gt.comb@99,gregtech:gt.comb,Mysterious Crystal Comb,false
beeComb,1xitem.gt.comb@100,gregtech:gt.comb,Black Plutonium Comb,false
beeComb,1xitem.gt.comb@101,gregtech:gt.comb,Trinium Comb,false
beeComb,1xitem.gt.comb@102,gregtech:gt.comb,Mercury Comb,false
beeComb,1xitem.gt.comb@103,gregtech:gt.comb,Venus Comb,false
beeComb,1xitem.gt.comb@104,gregtech:gt.comb,Moon Comb,false
beeComb,1xitem.gt.comb@105,gregtech:gt.comb,Mars Comb,false
beeComb,1xitem.gt.comb@106,gregtech:gt.comb,Jupiter Comb,false
beeComb,1xitem.gt.comb@107,gregtech:gt.comb,Saturn Comb,false
beeComb,1xitem.gt.comb@108,gregtech:gt.comb,Uranus Comb,false
beeComb,1xitem.gt.comb@109,gregtech:gt.comb,Neptune Comb,false
beeComb,1xitem.gt.comb@110,gregtech:gt.comb,Pluto Comb,false
beeComb,1xitem.gt.comb@111,gregtech:gt.comb,Haumea Comb,false
beeComb,1xitem.gt.comb@112,gregtech:gt.comb,Makemake Comb,false
beeComb,1xitem.gt.comb@113,gregtech:gt.comb,Centauri Comb,false
beeComb,1xitem.gt.comb@114,gregtech:gt.comb,Tceti Comb,false
beeComb,1xitem.gt.comb@115,gregtech:gt.comb,Barnarda Comb,false
beeComb,1xitem.gt.comb@116,gregtech:gt.comb,Vega Comb,false
beeComb,1xitem.gt.comb@117,gregtech:gt.comb,Cosmic Neutronium Comb,false
beeComb,1xitem.gt.comb@118,gregtech:gt.comb,Infinity Catalyst Comb,false
beeComb,1xitem.gt.comb@119,gregtech:gt.comb,Infinity Comb,false
beeComb,1xitem.gt.comb@120,gregtech:gt.comb,End Dust Comb,false
beeComb,1xitem.gt.comb@121,gregtech:gt.comb,Ectoplasma Comb,false
beeComb,1xitem.gt.comb@122,gregtech:gt.comb,Arcane Shard Comb,false
beeComb,1xitem.gt.comb@123,gregtech:gt.comb,Stardust Comb,false
beeComb,1xitem.gt.comb@124,gregtech:gt.comb,Dragon Essence Comb,false
beeComb,1xitem.gt.comb@125,gregtech:gt.comb,Enderman Comb,false
beeComb,1xitem.gt.comb@126,gregtech:gt.comb,Silverfish Comb,false
beeComb,1xitem.gt.comb@127,gregtech:gt.comb,Endium Comb,false
beeComb,1xitem.gt.comb@128,gregtech:gt.comb,Rune Type 1 Comb,false
beeComb,1xitem.gt.comb@129,gregtech:gt.comb,Rune Type 2 Comb,false
beeComb,1xitem.gt.comb@130,gregtech:gt.comb,Fire Essence Comb,false
beeComb,1xitem.gt.comb@131,gregtech:gt.comb,Cryolite Comb,false
beeComb,1xitem.gt.comb@132,gregtech:gt.comb,Helium Comb,false
beeComb,1xitem.gt.comb@133,gregtech:gt.comb,Argon Comb,false
beeComb,1xitem.gt.comb@134,gregtech:gt.comb,Xenon Comb,false
beeComb,1xitem.gt.comb@135,gregtech:gt.comb,Neon Comb,false
beeComb,1xitem.gt.comb@136,gregtech:gt.comb,Krypton Comb,false
beeComb,1xitem.gt.comb@137,gregtech:gt.comb,Nitrogen Comb,false
beeComb,1xitem.gt.comb@138,gregtech:gt.comb,Oxygen Comb,false
beeComb,1xitem.gt.comb@139,gregtech:gt.comb,Hydrogen Comb,false
beeComb,1xitem.gt.comb@140,gregtech:gt.comb,Phosphorus Comb,false
beeComb,1xitem.gt.comb@141,gregtech:gt.comb,Mica Comb,false
beeComb,1xitem.gt.comb@142,gregtech:gt.comb,Seaweed Comb,false
beeComb,1xitem.gt.comb@143,gregtech:gt.comb,Walrus Comb,false
beeComb,1xitem.gt.comb@144,gregtech:gt.comb,Infused Air Comb,false
beeComb,1xitem.gt.comb@145,gregtech:gt.comb,Infused Terra Comb,false
beeComb,1xitem.gt.comb@146,gregtech:gt.comb,Infused Ignis Comb,false
beeComb,1xitem.gt.comb@147,gregtech:gt.comb,Infused Aqua Comb,false
beeComb,1xitem.gt.comb@148,gregtech:gt.comb,Infused Ordo Comb,false
beeComb,1xitem.gt.comb@149,gregtech:gt.comb,Infused Perditio Comb,false
beeComb,1xitem.gt.comb@150,gregtech:gt.comb,Fluorine Comb,false
beeComb,1xitem.gt.comb@151,gregtech:gt.comb,Bedrockium Comb,false
beeComb,1xitem.gt.comb@152,gregtech:gt.comb,Nether Shard Comb,false
beeComb,1xitem.gt.comb@153,gregtech:gt.comb,Ender Shard Comb,false
beeComb,1xitem.gt.comb@154,gregtech:gt.comb,Caelestis Red Comb,false
beeComb,1xitem.gt.comb@155,gregtech:gt.comb,Caelestis Green Comb,false
beeComb,1xitem.gt.comb@156,gregtech:gt.comb,Caelestis Blue Comb,false
beeComb,1xitem.gt.comb@157,gregtech:gt.comb,Unknown Liquid Comb,false
beeComb,1xitem.gt.comb@158,gregtech:gt.comb,Essentia Comb,false
beeComb,1xitem.gt.comb@159,gregtech:gt.comb,Indium Comb,false
beeComb,1xitem.gt.comb@160,gregtech:gt.comb,Blizz Comb,false
beeComb,1xitem.gt.comb@161,gregtech:gt.comb,Kevlar Comb,false
beeComb,1xitem.gt.comb@162,gregtech:gt.comb,Draconium Comb,false
beeComb,1xitem.gt.comb@163,gregtech:gt.comb,Awakened Draconium Comb,false
beeComb,1xitem.gt.comb@164,gregtech:gt.comb,Palladium Comb,false
beeComb,1xitem.gt.comb@165,gregtech:gt.comb,Infused Gold Comb,false
beeComb,1xitem.gt.comb@166,gregtech:gt.comb,Neodymium Comb,false
beeComb,1xitem.gt.comb@167,gregtech:gt.comb,Europium Comb,false
beeComb,1xitem.gt.comb@168,gregtech:gt.comb,Machinist Comb,false
beeComb,1xitem.gt.comb@169,gregtech:gt.comb,Netherite Comb,false
beeComb,1xitem.gt.comb@170,gregtech:gt.comb,Prismatic Comb,false
beeComb,1xitem.gt.comb@171,gregtech:gt.comb,Refined Rare Earth Comb,false
beeComb,1xitem.gt.comb@172,gregtech:gt.comb,Pyrite Comb,false
beeComb,1xitem.gendustry.HoneyComb@0,gendustry:HoneyComb,invalid.name,false
beeComb,1xitem.gendustry.HoneyComb@10,gendustry:HoneyComb,Black Colored Comb,false
beeComb,1xitem.gendustry.HoneyComb@11,gendustry:HoneyComb,Red Colored Comb,false
beeComb,1xitem.gendustry.HoneyComb@12,gendustry:HoneyComb,Green Colored Comb,false
beeComb,1xitem.gendustry.HoneyComb@13,gendustry:HoneyComb,Brown Colored Comb,false
beeComb,1xitem.gendustry.HoneyComb@14,gendustry:HoneyComb,Blue Colored Comb,false
beeComb,1xitem.gendustry.HoneyComb@15,gendustry:HoneyComb,Purple Colored Comb,false
beeComb,1xitem.gendustry.HoneyComb@16,gendustry:HoneyComb,Cyan Colored Comb,false
beeComb,1xitem.gendustry.HoneyComb@17,gendustry:HoneyComb,Light Gray Colored Comb,false
beeComb,1xitem.gendustry.HoneyComb@18,gendustry:HoneyComb,Gray Colored Comb,false
beeComb,1xitem.gendustry.HoneyComb@19,gendustry:HoneyComb,Pink Colored Comb,false
beeComb,1xitem.gendustry.HoneyComb@20,gendustry:HoneyComb,Lime Colored Comb,false
beeComb,1xitem.gendustry.HoneyComb@21,gendustry:HoneyComb,Yellow Colored Comb,false
beeComb,1xitem.gendustry.HoneyComb@22,gendustry:HoneyComb,Light Blue Colored Comb,false
beeComb,1xitem.gendustry.HoneyComb@23,gendustry:HoneyComb,Magenta Colored Comb,false
beeComb,1xitem.gendustry.HoneyComb@24,gendustry:HoneyComb,Orange Colored Comb,false
beeComb,1xitem.gendustry.HoneyComb@25,gendustry:HoneyComb,White Colored Comb,false
beeComb,1xitem.comb@1,MagicBees:comb,Molten Comb,false
beeComb,1xitem.comb@2,MagicBees:comb,Occult Comb,false
beeComb,1xitem.comb@3,MagicBees:comb,Otherworldy Comb,false
beeComb,1xitem.comb@4,MagicBees:comb,Transmuting Comb,false
beeComb,1xitem.comb@5,MagicBees:comb,Papery Comb,false
beeComb,1xitem.comb@6,MagicBees:comb,Soul Comb,false
beeComb,1xitem.comb@7,MagicBees:comb,Furtive Comb,false
beeComb,1xitem.comb@8,MagicBees:comb,Memory Comb,false
beeComb,1xitem.comb@9,MagicBees:comb,Temporal Comb,false
beeComb,1xitem.comb@10,MagicBees:comb,Forgotten Comb,false
beeComb,1xitem.comb@11,MagicBees:comb,Windy Comb,false
beeComb,1xitem.comb@12,MagicBees:comb,Firey Comb,false
beeComb,1xitem.comb@13,MagicBees:comb,Watery Comb,false
beeComb,1xitem.comb@14,MagicBees:comb,Earthy Comb,false
beeComb,1xitem.comb@15,MagicBees:comb,Glittering Windy Comb,false
beeComb,1xitem.comb@16,MagicBees:comb,Glittering Firey Comb,false
beeComb,1xitem.comb@17,MagicBees:comb,Glittering Watery Comb,false
beeComb,1xitem.comb@18,MagicBees:comb,Glittering Earthy Comb,false
beeComb,1xitem.comb@19,MagicBees:comb,Glittering Ordered Comb,false
beeComb,1xitem.comb@20,MagicBees:comb,Glittering Entropic Comb,false
beeComp,1xitem.asielib.unknown@0,computronics:computronics.partsForestry,Caustic Comb,false
beeQueen,1xitem.queenbeeItem@0,harvestcraft:queenbeeItem,Queen Bee,false
biomassBrownAlgae,1xitem.BasicAgrichemItem@2,miscutils:item.BasicAgrichemItem,Brown Algae Biomass,false
biomassGoldenBrownAlgae,1xitem.BasicAgrichemItem@3,miscutils:item.BasicAgrichemItem,Golden-Brown Algae Biomass,false
biomassGreenAlgae,1xitem.BasicAgrichemItem@1,miscutils:item.BasicAgrichemItem,Green Algae Biomass,false
biomassRedAlgae,1xitem.BasicAgrichemItem@4,miscutils:item.BasicAgrichemItem,Red Algae Biomass,false
blockAbyssalAlloy,1xblock.AbyssalAlloy.standard@0,miscutils:blockBlockAbyssalAlloy,Block of Abyssal Alloy,false
blockAcrylonitrileButadieneStyrene,1xbw.werkstoffblocks.01@25024,bartworks:bw.werkstoffblocks.01,Block of Acrylonitrile Butadiene Styrene,false
blockActinium,1xbw.werkstoffblocks.01@25073,bartworks:bw.werkstoffblocks.01,Block of Actinium,false
blockAdamantium,1xgt.blockmetal1@0,gregtech:gt.blockmetal1,Block of Adamantium,false
blockAdamantium,1xtile.MetalsBlocks@1,GalaxySpace:metalsblock,Decorative Adamantite Block,false
blockAdamantiumAlloy,1xbw.werkstoffblocks.01@10085,bartworks:bw.werkstoffblocks.01,Block of Adamantium Alloy,false
blockAdemicSteel,1xbw.werkstoffblocks.01@96,bartworks:bw.werkstoffblocks.01,Block of Ademic Steel,false
blockAdvancedNitinol,1xblock.AdvancedNitinol.standard@0,miscutils:blockBlockAdvancedNitinol,Block of Advanced Nitinol,false
blockAluminium,1xtile.tconstruct.metalblock@6,TConstruct:MetalBlock,Block of Aluminum,false
blockAluminium,1xtile.gcBlockCore.0@11,GalacticraftCore:tile.gcBlockCore,Aluminum Block,false
blockAluminium,1xgt.blockmetal1@1,gregtech:gt.blockmetal1,Block of Aluminium,false
blockAluminiumBrass,1xtile.tconstruct.metalblock@7,TConstruct:MetalBlock,Block of Aluminum Brass,false
blockAluminum,1xtile.tconstruct.metalblock@6,TConstruct:MetalBlock,Block of Aluminum,false
blockAluminum,1xtile.gcBlockCore.0@11,GalacticraftCore:tile.gcBlockCore,Aluminum Block,false
blockAluminumBrass,1xtile.tconstruct.metalblock@7,TConstruct:MetalBlock,Block of Aluminum Brass,false
blockAlumite,1xtile.tconstruct.metalblock@8,TConstruct:MetalBlock,Block of Obzinite,false
blockAmber,1xtile.gemOre@15,BiomesOPlenty:gemOre,Block of Amber,false
blockAmber,1xgt.blockgem1@1,gregtech:gt.blockgem1,Block of Amber,false
blockAmber,1xtile.blockCosmeticOpaque@0,Thaumcraft:blockCosmeticOpaque,Amber Block,false
blockAmericium,1xgt.blockmetal1@2,gregtech:gt.blockmetal1,Block of Americium,false
blockAmethyst,1xgt.blockgem1@2,gregtech:gt.blockgem1,Block of Amethyst,false
blockAncientGranite,1xblock.AncientGranite.standard@0,miscutils:blockBlockAncientGranite,Block of Ancient Granite,false
blockAndesite,1xtile.chisel.andesite@0,chisel:andesite,Andesite,false
blockAnnealedCopper,1xgt.blockmetal1@3,gregtech:gt.blockmetal1,Block of Annealed Copper,false
blockAntimony,1xgt.blockmetal1@4,gregtech:gt.blockmetal1,Block of Antimony,false
blockAnyBronze,1xic2.blockMetal@2,IC2:blockMetal,Bronze Block,false
blockAnyBronze,1xtile.tconstruct.metalblock@4,TConstruct:MetalBlock,Block of Bronze,false
blockAnyBronze,1xtile.for.resourceStorage@3,Forestry:resourceStorage,Block of Bronze,false
blockAnyBronze,1xgt.blockmetal2@0,gregtech:gt.blockmetal2,Block of Bronze,false
blockAnyCopper,1xic2.blockMetal@0,IC2:blockMetal,Copper Block,false
blockAnyCopper,1xtile.tconstruct.metalblock@3,TConstruct:MetalBlock,Block of Copper,false
blockAnyCopper,1xtile.gcBlockCore.0@9,GalacticraftCore:tile.gcBlockCore,Copper Block,false
blockAnyCopper,1xtile.for.resourceStorage@1,Forestry:resourceStorage,Block of Copper,false
blockAnyCopper,1xtile.railcraft.cube@9,Railcraft:cube,Block of Copper,false
blockAnyCopper,1xgt.blockmetal1@3,gregtech:gt.blockmetal1,Block of Annealed Copper,false
blockAnyCopper,1xgt.blockmetal2@7,gregtech:gt.blockmetal2,Block of Copper,false
blockAnyCopper,1xtile.projectred.exploration.stone@8,ProjRed|Exploration:projectred.exploration.stone,Block of Copper,false
blockAnyCopper,1xtile.MetalsBlocks@9,GalaxySpace:metalsblock,Decorative Copper Block,false
blockAnyCopper,1xtile.etfuturum.copper_block@0,etfuturum:copper_block,Block of Copper,false
blockAnyIron,1xtile.blockIron@0,minecraft:iron_block,Block of Iron,false
blockAnyIron,1xgt.blockmetal5@11,gregtech:gt.blockmetal5,Block of Pig Iron,false
blockAnyIron,1xgt.blockmetal8@2,gregtech:gt.blockmetal8,Block of Wrought Iron,false
blockAnyIron,1xtile.TBoldIron@0,thaumicbases:oldIron,Ancient Iron Block,false
blockApatite,1xtile.for.resourceStorage@0,Forestry:resourceStorage,Block of Apatite,false
blockArcanite,1xblock.Arcanite.standard@0,miscutils:blockBlockArcanite,Block of Arcanite,false
blockArceusAlloy2B,1xblock.ArceusAlloy2B.standard@0,miscutils:blockBlockArceusAlloy2B,Block of Arceus Alloy 2B,false
blockArdite,1xtile.tconstruct.metalblock@1,TConstruct:MetalBlock,Block of Ardite,false
blockArsenic,1xgt.blockmetal1@5,gregtech:gt.blockmetal1,Block of Arsenic,false
blockArtherium-Sn,1xbw.werkstoffblocks.01@10102,bartworks:bw.werkstoffblocks.01,Block of Artherium-Sn,false
blockAstatine,1xbw.werkstoffblocks.01@25086,bartworks:bw.werkstoffblocks.01,Block of Astatine,false
blockAstralSilver,1xgt.blockmetal1@6,gregtech:gt.blockmetal1,Block of Astral Silver,false
blockAstralTitanium,1xblock.AstralTitanium.standard@0,miscutils:blockBlockAstralTitanium,Block of Astral Titanium,false
blockAtomicSeparationCatalyst,1xbw.werkstoffblocks.01@10022,bartworks:bw.werkstoffblocks.01,Block of Atomic Separation Catalyst,false
blockAxonisAlloy,1xtst.blockmetal01@1,TwistSpaceTechnology:tst.blockmetal01,Block of Axonis Alloy,false
blockAxonium,1xtst.blockmetal01@2,TwistSpaceTechnology:tst.blockmetal01,Block of Axonium,false
blockBArTiMaEuSNeK,1xbw.werkstoffblocks.01@43,bartworks:bw.werkstoffblocks.01,Block of BArTiMaEuSNeK,false
blockBabbitAlloy,1xblock.BabbitAlloy.standard@0,miscutils:blockBlockBabbitAlloy,Block of Babbit Alloy,false
